step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
488,399488,976,1.905850564737666,0.0,0.3777403035413153
489,399858,978,1.7034626454948296,0.0,0.3761904761904762
490,401236,980,1.6507070500591363,0.0,0.5379568884723523
491,401702,982,1.9772321766159466,0.0,0.36524822695035464
492,402344,984,2.1613037624205855,0.0,0.3855932203389831
493,402986,986,1.7725719637806214,0.0,0.42289719626168226
494,403916,988,1.6565203993876705,0.0,0.3790322580645161
495,404926,990,1.264790399403473,0.0,0.4142857142857143
496,405984,992,1.9167804907005948,0.0,0.4072524407252441
497,406514,994,1.3073039264175812,0.0,0.34054054054054056
498,407252,996,1.4765925771649349,0.0,0.45011600928074247
499,407974,998,2.052651912811771,0.0,0.41415929203539825
500,409080,1000,1.3566788290121137,0.0,0.43243243243243246
501,409866,1002,1.340195984860804,0.0,0.4282178217821782
502,410892,1004,1.1106333792635235,0.0,0.4714587737843552
503,411614,1006,1.26366542096523,0.0,0.47411444141689374
504,412528,1008,2.1427444999293974,0.0,0.42538354253835425
505,413154,1010,1.2251553039549583,0.0,0.45901639344262296
506,414068,1012,1.5520603650724702,0.0,0.47892074198988194
507,415110,1014,1.4844748969438637,0.0,0.4737678855325914
508,415448,1016,1.2540125868033745,0.0,0.41975308641975306
509,416554,1018,1.4534210018202445,0.0,0.47230320699708456
510,417500,1020,1.3612645167006916,0.0,0.40271493212669685
511,418702,1022,1.064220352424791,0.0,0.6191860465116279
512,420016,1024,1.499011806421058,0.0,0.43617021276595747
513,420690,1026,2.279060989154143,0.0,0.42758620689655175
514,420900,1028,2.0797796528609016,0.0,0.4885057471264368
515,421734,1030,1.7655830190302297,0.0,0.4326241134751773
516,422216,1032,1.7205330340564602,0.0,0.46285714285714286
517,423466,1034,1.3617047931224922,0.0,0.4405797101449275
518,425036,1036,1.6320258580613864,0.0,0.39779005524861877
519,426222,1038,0.9427318578261356,0.0,0.42857142857142855
520,426704,1040,1.7204361000706558,0.0,0.3923611111111111
521,427682,1042,1.9588072653864055,0.0,0.4008941877794337
522,427988,1044,1.7236264517101823,0.0,0.37640449438202245
523,428598,1046,1.8130534604350792,0.0,0.46595744680851064
524,429288,1048,1.377308902573008,0.0,0.4536082474226804
525,429610,1050,0.8285211828994743,0.0,0.4732142857142857
526,431036,1052,1.5862514065332025,0.0,0.5144278606965174
527,431422,1054,1.7695272953805306,0.0,0.45724907063197023
528,432032,1056,2.010782109112936,0.0,0.4009433962264151
529,432706,1058,1.3678889494549453,0.0,0.44285714285714284
530,433172,1060,1.5341896406703581,0.0,0.45936395759717313
531,433846,1062,1.4808227988084401,0.0,0.45232273838630804
532,434776,1064,1.7387155956731355,0.0,0.47291361639824303
533,435754,1066,1.3784009895951785,0.0,0.49912739965095987
534,436380,1068,1.5526115074566786,0.0,0.4084507042253521
535,436974,1070,1.5524097088909223,0.0,0.33559322033898303
536,437872,1072,1.724603374002646,0.0,0.43471337579617836
537,438482,1074,1.4323635089219975,0.0,0.3987138263665595
538,439316,1076,1.5770902908548707,0.0,0.5241379310344828
539,440374,1078,1.7441292044076488,0.0,0.416551724137931
540,440888,1080,1.623383704460966,0.0,0.3745704467353952
541,442090,1082,1.7626154291709388,0.0,0.4056482670089859
542,442508,1084,1.3179711613048102,0.0,0.4425531914893617
543,443246,1086,1.4695539371839452,0.0,0.4484304932735426
544,443792,1088,1.3393853201332004,0.0,0.4618055555555556
545,444354,1090,1.6873478776581847,0.0,0.4651741293532338
546,444916,1092,2.0186418444493235,0.0,0.35353535353535354
547,445430,1094,1.796177810972256,0.0,0.43573667711598746
548,445944,1096,2.239030756850625,0.0,0.3593314763231198
549,446650,1098,1.8991793092262668,0.0,0.4672413793103448
550,447708,1100,1.224250124388493,0.0,0.4787985865724382
551,448670,1102,0.6714260170324863,0.0,0.4327731092436975
552,450480,1104,1.4894664632501655,0.0,0.4351669941060904
553,450850,1106,1.4760519648948938,0.0,0.441025641025641
554,452212,1108,1.5445890998307572,0.0,0.3968705547652916
555,452598,1110,1.4182721358502786,0.0,0.5375939849624061
556,453208,1112,1.6756715793810808,0.0,0.47754137115839246
557,454218,1114,1.8866796944551658,0.0,0.4220314735336195
558,454764,1116,1.5509981505383366,0.0,0.45375722543352603
559,455582,1118,1.7069565434427023,0.0,0.47766990291262135
560,456544,1120,0.7076222052500634,0.0,0.5019011406844106
561,457586,1122,1.7835596931488806,0.0,0.4762550881953867
562,458084,1124,1.2480710346952855,0.0,0.49828178694158076
563,458630,1126,1.4770688783480144,0.0,0.4309210526315789
564,459048,1128,1.7120919972442104,0.0,0.4389312977099237
565,459482,1130,1.1629409484619047,0.0,0.38095238095238093
566,460860,1132,1.1070641692397591,0.0,0.4159132007233273
567,461870,1134,0.947318352978198,0.0,0.33974358974358976
568,463216,1136,0.6316893697208984,0.0,0.3836065573770492
569,464706,1138,1.3370770916335903,0.0,0.46776232616940583
570,465124,1140,1.2572469602949092,0.0,0.5241935483870968
571,466054,1142,1.541254343533954,0.0,0.44582593250444047
572,466680,1144,1.549592744217879,0.0,0.42819148936170215
573,467562,1146,1.0236195400467158,0.0,0.45478723404255317
574,467980,1148,2.0141082067188014,0.0,0.3951048951048951
575,468814,1150,1.523265913195499,0.0,0.45435684647302904
576,469888,1152,2.22585704366952,0.0,0.44562899786780386
577,470770,1154,1.8426613585325373,0.0,0.4577572964669739
578,472020,1156,0.9577190016749488,0.0,0.4887525562372188
579,473094,1158,1.640365410472686,0.0,0.4602739726027397
580,474184,1160,1.1547524060918144,0.0,0.4098360655737705
581,475322,1162,2.3464034883305063,0.0,0.4012539184952978
582,476028,1164,0.9281120082318491,0.0,0.4559386973180077
583,476718,1166,1.487853770377429,0.0,0.41645244215938304
584,477360,1168,1.7102874131411956,0.0,0.43147208121827413
585,478114,1170,1.774899619592735,0.0,0.4246575342465753
586,478324,1172,1.7293251419001021,0.0,0.4482758620689655
587,478998,1174,1.4469478036203163,0.0,0.38769230769230767
588,479448,1176,2.1607163301203127,0.0,0.4254742547425474
589,480554,1178,1.293106389427338,0.0,0.4161849710982659
590,481052,1180,1.7321525139553458,0.0,0.42028985507246375
591,482158,1182,1.6535409665907315,0.0,0.4424778761061947
592,482656,1184,2.1046316280894612,0.0,0.4506024096385542
593,483826,1186,1.8096034390819264,0.0,0.4344660194174757
594,485220,1188,2.4318614114048613,0.0,0.4075666380051591
595,485590,1190,1.5337250803985427,0.0,0.4691358024691358
596,486504,1192,1.3525376098013853,0.0,0.458
597,487306,1194,1.319557966408628,0.0,0.3764705882352941
598,487948,1196,0.9582633128547645,0.0,0.4788732394366197
599,489758,1198,1.5764608696995825,0.0,0.4606227106227106
600,490608,1200,1.713630217143753,0.0,0.4404332129963899
601,491282,1202,2.3674866010924243,0.0,0.39147286821705424
602,492180,1204,1.4701029583052665,0.0,0.39872068230277186
603,493942,1206,1.1484844800935272,0.0,0.3870014771048744
604,494488,1208,1.4909463802194534,0.0,0.3970037453183521
605,495114,1210,1.4550371080645372,0.0,0.5273159144893111
606,495740,1212,1.5503449085837817,0.0,0.5107913669064749
607,496110,1214,1.6786880648784173,0.0,0.5169811320754717
608,496640,1216,1.505440184366087,0.0,0.45222929936305734
609,497106,1218,1.9749896433649987,0.0,0.4350282485875706
610,497428,1220,1.9017875959188095,0.0,0.44398340248962653
611,498086,1222,1.6465382842090743,0.0,0.35459183673469385
612,498984,1224,1.7852730180951686,0.0,0.4
613,500058,1226,1.5105827284223585,0.0,0.4359375
614,501148,1228,1.4854266069499882,0.0,0.42333333333333334
615,501662,1230,1.1142473677969142,0.0,0.4790697674418605
616,503056,1232,1.8716579871696073,0.0,0.5058611361587015
617,503666,1234,1.7931381398664106,0.0,0.43037974683544306
618,504308,1236,2.4104925301300333,0.0,0.3700787401574803
619,505510,1238,1.913890728882785,0.0,0.4309327036599764
620,506264,1240,1.8352540112355582,0.0,0.4831649831649832
621,506810,1242,1.4467288150576432,0.0,0.450920245398773
622,507388,1244,1.7058703207430659,0.0,0.5025510204081632
623,508366,1246,1.0822295807606723,0.0,0.4722222222222222
624,509552,1248,1.3630303303336062,0.0,0.6002415458937198
625,510002,1250,2.0741645263116135,0.0,0.42729970326409494
626,510580,1252,1.9513547883257476,0.0,0.4004739336492891
627,511094,1254,2.093744863725722,0.0,0.4077922077922078
628,511624,1256,1.6725947708211342,0.0,0.4403409090909091
629,512090,1258,0.9354039047427318,0.0,0.45604395604395603
630,513052,1260,2.290373848692796,0.0,0.4391727493917275
631,513630,1262,2.1090955083487226,0.0,0.4506024096385542
632,514208,1264,1.6297460538154487,0.0,0.3941176470588235
633,515170,1266,1.9173517363285764,0.0,0.47761194029850745
634,516084,1268,1.4755929258735743,0.0,0.5679542203147353
635,516710,1270,2.0651422723738238,0.0,0.453027139874739
636,517288,1272,2.018098904576499,0.0,0.40765765765765766
637,518042,1274,1.1968203068943915,0.0,0.4951923076923077
638,518780,1276,1.1451360731516405,0.0,0.4880636604774536
639,519502,1278,1.669104814310796,0.0,0.45734597156398105
640,520816,1280,1.775001336540241,0.0,0.407621247113164
641,521506,1282,1.5813376736621636,0.0,0.5105042016806722
642,522500,1284,0.9035107396078232,0.0,0.4779220779220779
643,522934,1286,1.6667199403789599,0.0,0.47079037800687284
644,523448,1288,1.960538079026002,0.0,0.3819241982507289
645,524282,1290,1.8582696592341728,0.0,0.48059701492537316
646,525900,1292,0.6096446307005796,0.0,0.4358974358974359
647,526686,1294,1.5025286500203678,0.0,0.4758771929824561
648,526960,1296,1.6857539332910743,0.0,0.4198895027624309
649,527490,1298,1.3020224483788125,0.0,0.47766323024054985
650,528916,1300,1.1041685729526929,0.0,0.41843971631205673
651,529558,1302,1.4840532249836618,0.0,0.4712041884816754
652,530680,1304,1.4453861482055204,0.0,0.48307692307692307
653,531450,1306,1.1485916854662512,0.0,0.4398826979472141
654,532940,1308,0.8480659219472059,0.0,0.47580645161290325
655,534126,1310,1.6446399230706061,0.0,0.46592317224287483
656,534576,1312,1.4134048018673278,0.0,0.46048109965635736
657,535154,1314,1.461765381798767,0.0,0.49101796407185627
658,536132,1316,1.6589280404540576,0.0,0.44891640866873067
659,537270,1318,1.647797693040637,0.0,0.3969465648854962
660,538152,1320,1.7007270423683845,0.0,0.43559322033898307
661,540298,1322,1.262065823188607,0.0,0.46494464944649444
662,540572,1324,1.2993931848523648,0.0,0.42962962962962964
663,542382,1326,1.3282405302696518,0.0,0.41924398625429554
664,543088,1328,2.303715081735241,0.0,0.41238938053097346
665,543554,1330,2.6648322446395807,0.0,0.3611111111111111
666,544436,1332,2.2190019669881758,0.0,0.39285714285714285
667,545206,1334,1.5065600628543496,0.0,0.5
668,545976,1336,1.2087090435188783,0.0,0.45864661654135336
669,546586,1338,2.1582279947184984,0.0,0.37708830548926014
670,549132,1340,0.9410510529354077,0.0,0.5916601101494886
671,549854,1342,0.9553893868739026,0.0,0.40298507462686567
672,550272,1344,1.9942162166442308,0.0,0.5123287671232877
673,550626,1346,1.828116727500489,0.0,0.3711340206185567
674,551268,1348,1.3913797086078226,0.0,0.411214953271028
675,552054,1350,1.7630569692060474,0.0,0.4198473282442748
676,552392,1352,1.5572422533148587,0.0,0.3791208791208791
677,553226,1354,1.5238248448393856,0.0,0.46008403361344535
678,553660,1356,1.7392233108656254,0.0,0.46808510638297873
679,554638,1358,1.4555960376709969,0.0,0.4165202108963093
680,555808,1360,0.8406984968580756,0.0,0.691437802907916
681,556866,1362,1.758743326922012,0.0,0.4646074646074646
682,557188,1364,1.4333829853465212,0.0,0.5170454545454546
683,558214,1366,1.5564181932016738,0.0,0.46526655896607433
684,559208,1368,0.7121434568811047,0.0,0.46875
685,559946,1370,1.8839444121086744,0.0,0.45373665480427045
686,560940,1372,0.9885487030801303,0.0,0.4466501240694789
687,561646,1374,1.2274040647571416,0.0,0.4523076923076923
688,562768,1376,1.4099773173356036,0.0,0.537467700258398
689,563266,1378,2.043691978476229,0.0,0.3558823529411765
690,564244,1380,1.199929861232163,0.0,0.4908424908424908
691,564998,1382,1.7365363542916583,0.0,0.4337606837606838
692,565464,1384,1.4178674241664455,0.0,0.5054945054945055
693,566106,1386,1.2333640727091102,0.0,0.5693069306930693
694,567420,1388,1.2399252826195843,0.0,0.4430769230769231
695,568254,1390,1.4671944727526751,0.0,0.3918918918918919
696,568608,1392,1.864228384747747,0.0,0.40756302521008403
697,569490,1394,1.352370990269342,0.0,0.5163043478260869
698,569764,1396,1.6057270520059428,0.0,0.45962732919254656
699,570582,1398,1.3446388495139276,0.0,0.4166666666666667
700,571560,1400,1.3272825983048728,0.0,0.415506958250497
701,572170,1402,1.350722797243403,0.0,0.5029239766081871
702,572956,1404,2.1930093770620274,0.0,0.47531734837799716
703,573470,1406,1.7443639730298324,0.0,0.49056603773584906
704,574480,1408,1.3514255864695957,0.0,0.47703180212014135
705,575682,1410,1.2634770044009793,0.0,0.4682926829268293
706,577284,1412,1.2715773317356893,0.0,0.5682478218780251
707,577670,1414,1.4882350688840476,0.0,0.46017699115044247
708,578248,1416,2.064877390416141,0.0,0.4385245901639344
709,579450,1418,1.8822113515164816,0.0,0.4296962879640045
710,580300,1420,1.273542000542303,0.0,0.474120082815735
711,581086,1422,1.1774926651872086,0.0,0.5260663507109005
712,581392,1424,1.7439729151314034,0.0,0.4669603524229075
713,582002,1426,1.5491341286604388,0.0,0.41887905604719766
714,582644,1428,1.6530609699176124,0.0,0.549407114624506
715,583206,1430,1.8994057903896024,0.0,0.44651162790697674
716,583608,1432,1.4547634717708704,0.0,0.5218978102189781
717,584090,1434,1.5664404284776683,0.0,0.46206896551724136
718,584700,1436,1.8392922941014718,0.0,0.42995169082125606
719,585246,1438,1.6318195299636564,0.0,0.4200626959247649
720,586784,1440,2.1596229113958265,0.0,0.41577649958915364
721,587954,1442,1.629156176045688,0.0,0.472289156626506
722,588532,1444,1.3291351364633086,0.0,0.5348189415041783
723,589014,1446,1.6982647499490444,0.0,0.45222929936305734
724,589304,1448,1.6350224749504223,0.0,0.44385026737967914
725,591210,1450,1.406502897682379,0.0,0.45263157894736844
726,591676,1452,1.3578431798047474,0.0,0.4696969696969697
727,592590,1454,1.4636879369467768,0.0,0.5864453665283541
728,593248,1456,1.4305235358803634,0.0,0.4329608938547486
729,593730,1458,1.3035491467495202,0.0,0.47619047619047616
730,594740,1460,0.978722265221604,0.0,0.6118067978533095
731,595494,1462,1.68276376847359,0.0,0.4555765595463138
732,596424,1464,1.4230272134099902,0.0,0.4490909090909091
733,597130,1466,2.050210516819233,0.0,0.44661921708185054
734,598028,1468,2.1393718554729237,0.0,0.41419354838709677
735,598814,1470,1.756653048210386,0.0,0.4956063268892794
736,599392,1472,1.284549697621752,0.0,0.5370370370370371
737,600754,1474,1.6101091300760495,0.0,0.41214470284237725
738,601572,1476,1.1414926726139303,0.0,0.4348958333333333
739,602518,1478,1.0301911825724528,0.0,0.4777777777777778
740,603528,1480,0.7089529134547808,0.0,0.48757763975155277
741,604474,1482,1.485870615931925,0.0,0.40966010733452596
742,604908,1484,1.7560351334131405,0.0,0.4300341296928328
743,607278,1486,1.4989104706484724,0.0,0.4191343963553531
744,607744,1488,1.7480032027951506,0.0,0.4186851211072664
745,608450,1490,2.0173626453570574,0.0,0.44639718804920914
746,609044,1492,1.8212475764805305,0.0,0.4745762711864407
747,610262,1494,1.3897038241153252,0.0,0.49531459170013387
748,610888,1496,1.571902787886478,0.0,0.49878345498783455
749,611466,1498,1.5291322608335893,0.0,0.5503685503685504
750,612540,1500,0.9528639578012418,0.0,0.45368171021377673
751,613342,1502,1.5517342145112383,0.0,0.44026548672566373
752,614096,1504,1.5268165376735015,0.0,0.4312896405919662
753,615154,1506,1.488655544869181,0.0,0.42833876221498374
754,616484,1508,1.4087799331859856,0.0,0.3988439306358382
755,617334,1510,1.3081492914905342,0.0,0.5050505050505051
756,617944,1512,1.2654789115886496,0.0,0.4583333333333333
757,618554,1514,1.7247706631203734,0.0,0.4677804295942721
758,619196,1516,1.5526948692421028,0.0,0.42401960784313725
759,620238,1518,1.3348790537354955,0.0,0.5139573070607554
760,620800,1520,1.455511392211296,0.0,0.45614035087719296
761,621810,1522,1.8722726345399912,0.0,0.47901234567901235
762,622292,1524,1.3566931246973255,0.0,0.49642857142857144
763,622982,1526,0.9617656889441271,0.0,0.5195195195195195
764,623784,1528,1.460256687984301,0.0,0.4518348623853211
765,625146,1530,1.6954142803369021,0.0,0.489593657086224
766,625516,1532,1.639662155550683,0.0,0.36574074074074076
767,627070,1534,1.4991390677845413,0.0,0.5577797998180164
768,627872,1536,2.0149650327832958,0.0,0.413312693498452
769,628354,1538,1.099395884994761,0.0,0.47717842323651455
770,629252,1540,1.5575043832363065,0.0,0.49429037520391517
771,631014,1542,1.0197802134066265,0.0,0.4262295081967213
772,632072,1544,1.330939817157823,0.0,0.4827586206896552
773,632746,1546,1.4494016549843678,0.0,0.47506561679790027
774,633340,1548,1.9159977080763215,0.0,0.4459770114942529
775,633678,1550,1.5876691542758463,0.0,0.4371584699453552
776,634176,1552,1.124823079478711,0.0,0.5620915032679739
777,634914,1554,1.2551504644353804,0.0,0.5056433408577878
778,635476,1556,1.616359059217257,0.0,0.35093167701863354
779,636486,1558,1.4533555999636787,0.0,0.4098360655737705
780,637048,1560,1.632891920839925,0.0,0.45384615384615384
781,637434,1562,1.6407098140554819,0.0,0.4222222222222222
782,638924,1564,1.0182304487006157,0.0,0.45395799676898224
783,640654,1566,1.2827739881741604,0.0,0.5545023696682464
784,641632,1568,1.7514631042320707,0.0,0.3966565349544073
785,641826,1570,1.4917024031145856,0.0,0.46153846153846156
786,642484,1572,1.9766671427078726,0.0,0.4421906693711968
787,643190,1574,0.861119171249447,0.0,0.483739837398374
788,644376,1576,0.8271889654746455,0.0,0.4701834862385321
789,644778,1578,1.4336806611491266,0.0,0.49387755102040815
790,645852,1580,1.1947143817365076,0.0,0.5303030303030303
791,646286,1582,1.7325033245411037,0.0,0.43508771929824563
792,648736,1584,1.1276476012796082,0.0,0.5803144224196856
793,649394,1586,1.2574444033463539,0.0,0.5206611570247934
794,649988,1588,1.5390470085141148,0.0,0.4312169312169312
795,650582,1590,2.148278307698091,0.0,0.4457831325301205
796,651032,1592,2.119842409184422,0.0,0.42045454545454547
797,652138,1594,1.235763407653211,0.0,0.39923954372623577
798,652668,1596,1.5014547679383121,0.0,0.42033898305084744
799,654094,1598,1.1063743293259833,0.0,0.42857142857142855
800,654768,1600,1.826865623065014,0.0,0.46520874751491054
801,655282,1602,1.3272274162590965,0.0,0.4046692607003891
802,655700,1604,1.301493680915344,0.0,0.5251798561151079
803,656182,1606,1.045947998465673,0.0,0.39195979899497485
804,656520,1608,1.9181135849355033,0.0,0.4297520661157025
805,657178,1610,1.8690728786212754,0.0,0.4038876889848812
806,659356,1612,1.0411365913224646,0.0,0.5627782724844167
807,659950,1614,2.1368777948478908,0.0,0.4230769230769231
808,660912,1616,0.8976300262706118,0.0,0.47214076246334313
809,661282,1618,1.2007113122460216,0.0,0.4358974358974359
810,662420,1620,2.2001809905896894,0.0,0.42340425531914894
811,663302,1622,1.3211747151405786,0.0,0.43736263736263736
812,663896,1624,1.915746737289579,0.0,0.44835164835164837
813,664570,1626,1.7322123994106764,0.0,0.3842239185750636
814,665372,1628,2.039029512307263,0.0,0.4242902208201893
815,665998,1630,1.7858520613003908,0.0,0.42105263157894735
816,666400,1632,1.8601559184537342,0.0,0.44921875
817,667122,1634,1.3708274731038295,0.0,0.505800464037123
818,668100,1636,1.2045151616944825,0.0,0.5400696864111498
819,668806,1638,2.1198272265112497,0.0,0.4130052724077329
820,669880,1640,1.9141148837952293,0.0,0.44029850746268656
821,671018,1642,1.4479970340371284,0.0,0.4303599374021909
822,671532,1644,1.4254600747928978,0.0,0.5169491525423728
823,671982,1646,2.0270372160385834,0.0,0.40947075208913647
824,672704,1648,1.3671384998523524,0.0,0.44907407407407407
825,674082,1650,1.1731946611693471,0.0,0.6079295154185022
826,674836,1652,1.0359147611377075,0.0,0.5175879396984925
827,676054,1654,1.6165798924866943,0.0,0.45910290237467016
828,676712,1656,1.8444481241135022,0.0,0.46062992125984253
829,677770,1658,1.605197276192478,0.0,0.49074074074074076
830,678332,1660,1.3325612373131366,0.0,0.4245614035087719
831,679726,1662,2.0223176513119947,0.0,0.4302788844621514
832,680416,1664,1.3959788624779705,0.0,0.5481798715203426
833,681618,1666,1.0791491422649087,0.0,0.5106732348111659
834,682644,1668,1.5976085036607364,0.0,0.4476047904191617
835,683286,1670,1.4722729244239317,0.0,0.4605263157894737
836,683960,1672,1.4140565963962235,0.0,0.4316353887399464
837,684490,1674,1.0489012263737874,0.0,0.4811320754716981
838,685676,1676,1.6065014886137212,0.0,0.4685929648241206
839,686830,1678,1.5101222543251582,0.0,0.489159891598916
840,687776,1680,1.2982766574524545,0.0,0.44420600858369097
841,688034,1682,1.5515305424743104,0.0,0.5082872928176796
842,688772,1684,2.012628890090327,0.0,0.5106060606060606
843,689574,1686,1.775342778657098,0.0,0.5284431137724551
844,690728,1688,2.3088398649607655,0.0,0.4393505253104107
845,691786,1690,1.679709664458688,0.0,0.42419825072886297
846,692444,1692,1.7478575549977493,0.0,0.42669584245076586
847,692926,1694,1.6461923867432313,0.0,0.5246376811594203
848,693616,1696,1.5042708923340071,0.0,0.4717832957110609
849,694530,1698,1.137051736933683,0.0,0.49324324324324326
850,695396,1700,1.3057440603211796,0.0,0.4584269662921348
851,695782,1702,1.297352345965252,0.0,0.46534653465346537
852,697000,1704,1.5606082414183748,0.0,0.5030826140567201
853,698010,1706,1.212423937508169,0.0,0.42549019607843136
854,698492,1708,1.888477390267288,0.0,0.4294117647058823
855,698830,1710,1.6957100592254382,0.0,0.49572649572649574
856,699728,1712,1.3763167108976593,0.0,0.425
857,700866,1714,1.8257535753081722,0.0,0.43902439024390244
858,702212,1716,1.4744110760674338,0.0,0.424968474148802
859,702662,1718,1.3474998870096901,0.0,0.43673469387755104
860,703832,1720,1.5822867886146927,0.0,0.42272727272727273
861,704346,1722,0.8356060834190805,0.0,0.5353982300884956
862,705036,1724,2.282535678895938,0.0,0.42560553633217996
863,705630,1726,0.994455982397945,0.0,0.45871559633027525
864,706000,1728,1.2702866896093317,0.0,0.4603960396039604
865,706338,1730,1.6452309470063102,0.0,0.5166666666666667
866,706884,1732,1.795115052053978,0.0,0.4799054373522459
867,707734,1734,1.9220820455972538,0.0,0.5255172413793103
868,708184,1736,1.3080397872756815,0.0,0.4961832061068702
869,708618,1738,1.390085492117979,0.0,0.4533898305084746
870,709260,1740,1.1509817250944425,0.0,0.5225806451612903
871,709742,1742,1.1774232202802324,0.0,0.5518518518518518
872,710272,1744,2.318057417923782,0.0,0.4230769230769231
873,711106,1746,0.9463655807912742,0.0,0.4941860465116279
874,711956,1748,1.3944968326898168,0.0,0.45759368836291914
875,713094,1750,1.5305319693750827,0.0,0.453929539295393
876,714104,1752,1.8332109226119406,0.0,0.44782608695652176
877,714378,1754,1.717750583111391,0.0,0.4842105263157895
878,715116,1756,2.562125224658626,0.0,0.39509954058192953
879,715742,1758,2.063169243977189,0.0,0.3938053097345133
880,716576,1760,2.181064128234962,0.0,0.42428571428571427
881,717170,1762,1.9932360354162435,0.0,0.3882063882063882
882,718404,1764,1.5394520421407898,0.0,0.46359223300970875
883,719030,1766,1.7070007770009534,0.0,0.4575
884,719560,1768,1.8233576234563316,0.0,0.41492537313432837
885,720298,1770,1.4064617357651643,0.0,0.45093457943925236
886,721676,1772,1.774065767578997,0.0,0.4282511210762332
887,722958,1774,1.3855578020878336,0.0,0.5995850622406639
888,723664,1776,1.6837344128643295,0.0,0.4418604651162791
889,724210,1778,0.9606739327143314,0.0,0.5299539170506913
890,724660,1780,1.4628084012511808,0.0,0.4770992366412214
891,725894,1782,1.766699744512238,0.0,0.45
892,726328,1784,1.6457145015506556,0.0,0.436241610738255
893,726746,1786,1.0867379550355187,0.0,0.4869109947643979
894,727420,1788,1.6059526746215094,0.0,0.47708333333333336
895,727982,1790,2.0621732627008105,0.0,0.4064039408866995
896,728896,1792,1.1165438556191616,0.0,0.6247755834829444
897,729458,1794,1.8313670475802406,0.0,0.47174447174447176
898,730100,1796,1.667687219399038,0.0,0.4891566265060241
899,730614,1798,2.0365769513785295,0.0,0.4425
900,731144,1800,1.335080114670369,0.0,0.5701492537313433
901,732138,1802,1.0610913369765111,0.0,0.4631578947368421
902,732924,1804,1.5213822476918522,0.0,0.4671201814058957
903,734606,1806,0.913545754746449,0.0,0.61742006615215
904,735504,1808,1.5853599093118984,0.0,0.4134078212290503
905,736578,1810,2.2006603681313686,0.0,0.4604395604395604
906,737396,1812,1.6782970425721482,0.0,0.4666666666666667
907,738086,1814,2.1458484810893843,0.0,0.46689895470383275
908,738680,1816,1.2992601403904704,0.0,0.48672566371681414
909,740170,1818,1.5519486626829284,0.0,0.5564304461942258
910,741196,1820,1.512644721873535,0.0,0.45468277945619334
911,742878,1822,1.6793620697031402,0.0,0.4426086956521739
912,743760,1824,1.4077000159280952,0.0,0.48
913,744386,1826,1.5374773356274731,0.0,0.46649484536082475
914,744900,1828,1.9376613673902643,0.0,0.455470737913486
915,745830,1830,1.265897913594393,0.0,0.5018939393939394
916,746472,1832,1.4882451503723257,0.0,0.4428969359331476
917,746970,1834,1.694176603315264,0.0,0.36363636363636365
918,747436,1836,1.4119534801794085,0.0,0.5085324232081911
919,747886,1838,1.4944292119340414,0.0,0.48172757475083056
920,748432,1840,0.7767727322083887,0.0,0.4140127388535032
921,748626,1842,1.7891975943711984,0.0,0.49640287769784175
922,749108,1844,1.5925645452097976,0.0,0.4880952380952381
923,750422,1846,1.1260437654499147,0.0,0.48519736842105265
924,750952,1848,1.304891638628856,0.0,0.540625
925,751290,1850,1.3648885903641443,0.0,0.4860335195530726
926,751532,1852,1.413501942809798,0.0,0.5393939393939394
927,752734,1854,1.349666094921274,0.0,0.4781997187060478
928,753392,1856,1.761385321738777,0.0,0.44144144144144143
929,754338,1858,1.6586123672506192,0.0,0.42807625649913345
930,754900,1860,1.6059373208549084,0.0,0.41042345276872966
931,755302,1862,1.5946891577360338,0.0,0.4349775784753363
932,756264,1864,1.7121196527102875,0.0,0.4780821917808219
933,756746,1866,1.4688234409519494,0.0,0.5373134328358209
934,758364,1868,1.431424486357,0.0,0.452760736196319
935,759486,1870,1.387702564568327,0.0,0.5037147102526003
936,760144,1872,1.601509228248221,0.0,0.45454545454545453
937,760962,1874,1.4754810378982854,0.0,0.4857142857142857
938,761444,1876,2.277045021648329,0.0,0.3944723618090452
939,762102,1878,1.4603754616207554,0.0,0.4639175257731959
940,762552,1880,1.1985702088592916,0.0,0.5440613026819924
941,763258,1882,1.630517781916786,0.0,0.499009900990099
942,763740,1884,1.2947421985379108,0.0,0.4627450980392157
943,766286,1886,0.9302270122065679,0.0,0.6126865671641791
944,767248,1888,2.0251110280319677,0.0,0.438953488372093
945,767874,1890,1.7147182490588961,0.0,0.5031847133757962
946,769044,1892,1.3073195724061364,0.0,0.43674176776429807
947,769638,1894,1.1252846530943734,0.0,0.4646840148698885
948,770216,1896,1.913973637011161,0.0,0.38605898123324395
949,770954,1898,1.7532076327901642,0.0,0.46964285714285714
950,771708,1900,1.3276478705954657,0.0,0.546583850931677
951,772398,1902,2.0529078324662366,0.0,0.4596153846153846
952,772880,1904,1.390206451302405,0.0,0.44493392070484583
953,773602,1906,1.6241843874028274,0.0,0.48015122873345933
954,774164,1908,1.6885808903901616,0.0,0.41853932584269665
955,775270,1910,1.5151478044979192,0.0,0.4482225656877898
956,775752,1912,1.5770905146508698,0.0,0.3970037453183521
957,777562,1914,1.531541700798476,0.0,0.44404332129963897
958,777916,1916,0.9208908979425906,0.0,0.4732824427480916
